ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0050730	GO:0050730	regulation of peptidyl-tyrosine phosphorylation	14/517	266/28891	0.000345106694250642	0.00418766563937473	0.00285538192979309	Cd74/Ifnar1/Il6ra/Clcf1/Cd36/Osm/Cd40/Itgb1/Sema4d/Gprc5b/Erbb3/Tlr4/Il9r/Ptger4	14
GO:0016311	GO:0016311	dephosphorylation	16/517	331/28891	0.000347863590001728	0.00420980226613351	0.00287047590564428	Hsp90b1/Dusp10/Ppm1h/Ptp4a2/Ripk3/Alpl/Pdp2/Ptpre/Ppp1r15a/Ocrl/Acp6/Ptpra/Htt/Smad3/Sema4d/Ptp4a1	16
GO:0007179	GO:0007179	transforming growth factor beta receptor signaling pathway	12/517	205/28891	0.000348926166756187	0.00421137090036745	0.0028715454871801	Nrros/Jun/Spry2/Zeb2/Zyx/Nrep/Smad3/Tgfbr2/Cdkn2b/Smad7/Tgfbr1/Prdm16	12
GO:0022404	GO:0022404	molting cycle process	9/517	122/28891	0.000358406198343381	0.00430278079606921	0.00293387380726777	Fzd6/Edaradd/Mreg/Hpse/Runx3/Myo5a/Ngfr/Runx1/Apc	9
GO:0022405	GO:0022405	hair cycle process	9/517	122/28891	0.000358406198343381	0.00430278079606921	0.00293387380726777	Fzd6/Edaradd/Mreg/Hpse/Runx3/Myo5a/Ngfr/Runx1/Apc	9
GO:0002700	GO:0002700	regulation of production of molecular mediator of immune response	13/517	236/28891	0.000360996915639358	0.00431718740767895	0.0029436970314701	Cd74/Irak3/Ppl/Clcf1/Cd36/Mavs/Fcer1g/Cd40/Axl/Tlr2/Smad7/Gprc5b/Tlr4	13
GO:1990778	GO:1990778	protein localization to cell periphery	18/517	400/28891	0.000361519016416181	0.00431718740767895	0.0029436970314701	Anxa2/Stac2/Lgals3/Ehd3/Tspan14/Clip1/Fcer1g/Dag1/Myo5a/Itgb1/Pid1/Rab3d/Golga4/Clasp2/Jup/Tmbim1/Gphn/Rac1	18
GO:0051090	GO:0051090	regulation of DNA-binding transcription factor activity	19/517	436/28891	0.000373255640886531	0.00444302030586858	0.00302949685757986	Rgcc/Anxa4/Irak3/Fzd6/Ripk3/Wwp2/Cd36/Mavs/Trim25/Trib2/Cd40/Adam8/Pim1/Id2/Nfix/Jup/Tlr2/Smad7/Tlr4	19
GO:0002063	GO:0002063	chondrocyte development	5/517	35/28891	0.000375009024487357	0.00444302030586858	0.00302949685757986	Rarg/Ecm1/Tgfbr2/Eif2ak3/Smad7	5
GO:0048714	GO:0048714	positive regulation of oligodendrocyte differentiation	5/517	35/28891	0.000375009024487357	0.00444302030586858	0.00302949685757986	Cxcr4/Dag1/Ptpra/Tlr2/Tenm4	5
GO:0038127	GO:0038127	ERBB signaling pathway	9/517	123/28891	0.000380688449969751	0.00448675630068788	0.00305931847660177	Lgmn/Bcar3/Plaur/Spry2/Hip1/Ceacam1/Ralb/Prickle1/Erbb3	9
GO:0048709	GO:0048709	oligodendrocyte differentiation	9/517	123/28891	0.000380688449969751	0.00448675630068788	0.00305931847660177	Dusp10/B4galt5/Cxcr4/Dag1/Ptpra/Id2/Nfix/Tlr2/Tenm4	9
GO:0051047	GO:0051047	positive regulation of secretion	19/517	437/28891	0.000383901378229222	0.0045128406805383	0.00307710424874519	Anxa2/Kcnn4/Sdc4/Rgcc/Lgals3/Adora2a/Kmo/Clcf1/Nucb2/Ncs1/Fcer1g/Mpc2/Rab3d/Clasp2/Tlr2/Runx1/Rac1/Tlr4/Ptger4	19
GO:0002367	GO:0002367	cytokine production involved in immune response	11/517	178/28891	0.000385685961783138	0.00452204267919242	0.00308337868012001	Cd74/Irak3/Fosl2/Cd36/Mavs/Fcer1g/Axl/Tlr2/Smad7/Gprc5b/Tlr4	11
GO:0034341	GO:0034341	response to type II interferon	10/517	150/28891	0.000387271031967579	0.00452506846167531	0.00308544182588406	H2-Ab1/H2-Aa/Cd74/Ciita/Gbp7/H2-Eb1/Zyx/Cd40/Tlr2/Tlr4	10
GO:0031400	GO:0031400	negative regulation of protein modification process	20/517	473/28891	0.000388697044859719	0.00452506846167531	0.00308544182588406	Dnaja1/Irak3/Dusp10/Adora2a/Jun/Spry2/Zbed3/Chordc1/Rassf2/Mical1/Gadd45g/Ppp1r15a/Ceacam1/Prkar2b/Pkib/Pid1/Sema4d/Prkcg/Smad7/Apc	20
GO:0002643	GO:0002643	regulation of tolerance induction	4/517	20/28891	0.000391067382027159	0.00452506846167531	0.00308544182588406	Irak3/Ccr7/Tgfbr2/Runx1	4
GO:0032677	GO:0032677	regulation of interleukin-8 production	7/517	75/28891	0.000391958743578876	0.00452506846167531	0.00308544182588406	Cd74/Anxa4/Anxa1/Mavs/Tlr2/Tlr4/Ptger4	7
GO:0046637	GO:0046637	regulation of alpha-beta T cell differentiation	7/517	75/28891	0.000391958743578876	0.00452506846167531	0.00308544182588406	Ccr7/Anxa1/Runx3/Tgfbr2/Sh3rf1/Runx1/Smad7	7
GO:0061614	GO:0061614	miRNA transcription	7/517	75/28891	0.000391958743578876	0.00452506846167531	0.00308544182588406	Bmyc/Jun/Nfatc3/Ngfr/Smad3/Tgfbr1/Ncor2	7
GO:0048066	GO:0048066	developmental pigmentation	6/517	54/28891	0.00039793110590907	0.0045822985001876	0.00312446442985532	Cd63/Adamtsl4/Mreg/Zeb2/Myo5a/Rab32	6
GO:0046718	GO:0046718	viral entry into host cell	8/517	99/28891	0.000410545329046317	0.0047155257387152	0.00321530612597142	Cd74/Ciita/Lgals1/Ctsb/Cd209a/Trim25/Axl/Nbn	8
GO:0032637	GO:0032637	interleukin-8 production	7/517	76/28891	0.000425163204358643	0.00487103224486019	0.0033213390583614	Cd74/Anxa4/Anxa1/Mavs/Tlr2/Tlr4/Ptger4	7
GO:0046466	GO:0046466	membrane lipid catabolic process	5/517	36/28891	0.000429142597473682	0.0049041764177119	0.00334393858764303	Sgpl1/Hexb/Asah1/Mgst2/Acer3	5
GO:0006650	GO:0006650	glycerophospholipid metabolic process	14/517	272/28891	0.000431478345663247	0.00491841730384822	0.00335364881105618	Pitpnc1/Dgke/Pik3cd/Cish/Pip5k1c/Dgkh/Lpcat4/Capn2/Ocrl/Acp6/Napepld/Scarb1/Lpcat2/Impa2	14
GO:0045638	GO:0045638	negative regulation of myeloid cell differentiation	8/517	100/28891	0.000439378089321134	0.00499019953517265	0.00340259390454139	Bmyc/Gpr137b/Klf13/Gpr171/Ceacam1/Pira2/Runx1/Prdm16	8
GO:0043370	GO:0043370	regulation of CD4-positive, alpha-beta T cell differentiation	6/517	55/28891	0.000439986578422401	0.00499019953517265	0.00340259390454139	Ccr7/Anxa1/Runx3/Sh3rf1/Runx1/Smad7	6
GO:1990138	GO:1990138	neuron projection extension	12/517	211/28891	0.000452432840820933	0.00511850086081627	0.00349007684094555	Sema4b/Sema4a/Cttn/Cxcr4/Itgb1/Golga4/Sema4d/Clasp2/Plxna1/Ryk/Prickle1/Plxna3	12
GO:0032635	GO:0032635	interleukin-6 production	11/517	182/28891	0.000465431905666042	0.00525239905544129	0.00358137603201976	Cd74/Irak3/Tyrobp/Il6ra/Cd36/Mavs/Capn2/Fcer1g/Tnfsf9/Tlr2/Tlr4	11
GO:0019915	GO:0019915	lipid storage	8/517	101/28891	0.000469832951675163	0.00527568642751663	0.00359725464964173	B4galnt1/Plin2/Cd36/Fto/Acacb/Hexb/Hilpda/Scarb1	8
GO:0032611	GO:0032611	interleukin-1 beta production	8/517	101/28891	0.000469832951675163	0.00527568642751663	0.00359725464964173	Tyrobp/Ccr7/Ifnar1/Cd36/Smad3/S1pr3/Tlr2/Tlr4	8
GO:0048143	GO:0048143	astrocyte activation	4/517	21/28891	0.000476284423545685	0.00532165318783471	0.00362859732789886	Grn/Adora2a/Zeb2/C1qa	4
GO:1901142	GO:1901142	insulin metabolic process	4/517	21/28891	0.000476284423545685	0.00532165318783471	0.00362859732789886	Hsp90b1/Fosl2/Nucb2/Ceacam1	4
GO:0045071	GO:0045071	negative regulation of viral genome replication	6/517	56/28891	0.00048542781107721	0.00541042256593216	0.00368912519711439	Aicda/Oasl1/Mavs/Oas3/Oas2/Oas1a	6
GO:0048846	GO:0048846	axon extension involved in axon guidance	5/517	37/28891	0.0004889622592843	0.00542303596660769	0.00369772571097192	Sema4b/Sema4a/Sema4d/Ryk/Plxna3	5
GO:1902284	GO:1902284	neuron projection extension involved in neuron projection guidance	5/517	37/28891	0.0004889622592843	0.00542303596660769	0.00369772571097192	Sema4b/Sema4a/Sema4d/Ryk/Plxna3	5
GO:0007265	GO:0007265	Ras protein signal transduction	16/517	342/28891	0.000496964498700614	0.0054982787919965	0.00374903042879411	Eps8/Als2/Spry2/Rsu1/Rgl3/Rassf1/Plk2/Cdc42ep3/Itgb1/Rasgef1a/Ngfr/Ralb/Nfix/Rasgrp4/Rac1/Eps8l1	16
GO:0002718	GO:0002718	regulation of cytokine production involved in immune response	10/517	155/28891	0.000501787698884703	0.00552664652516865	0.00376837311745753	Cd74/Irak3/Cd36/Mavs/Fcer1g/Axl/Tlr2/Smad7/Gprc5b/Tlr4	10
GO:2001237	GO:2001237	negative regulation of extrinsic apoptotic signaling pathway	8/517	102/28891	0.00050197719878581	0.00552664652516865	0.00376837311745753	Lgals3/Cttn/Ctnna1/Htt/Sh3rf1/Tnfrsf23/Tgfbr1/Tmbim1	8
GO:0043523	GO:0043523	regulation of neuron apoptotic process	15/517	310/28891	0.000521486222063844	0.00572746668222917	0.00390530340200968	Lgmn/Grn/Adora2a/Hsph1/Jun/Clcf1/Hdgf/Nqo2/Htt/Ngfr/Adam8/Axl/Prkcg/Nfix/Erbb3	15
GO:0010883	GO:0010883	regulation of lipid storage	6/517	57/28891	0.00053443982910271	0.00585548880720784	0.00399259596396608	Plin2/Cd36/Fto/Acacb/Hilpda/Scarb1	6
GO:0044409	GO:0044409	entry into host	8/517	103/28891	0.000535879771020269	0.00585704911957747	0.00399365987119476	Cd74/Ciita/Lgals1/Ctsb/Cd209a/Trim25/Axl/Nbn	8
GO:0060071	GO:0060071	Wnt signaling pathway, planar cell polarity pathway	5/517	38/28891	0.000554842655717283	0.00603508372989836	0.00411505371038006	Fzd6/Znrf3/Ryk/Prickle1/Rac1	5
GO:1904646	GO:1904646	cellular response to amyloid-beta	5/517	38/28891	0.000554842655717283	0.00603508372989836	0.00411505371038006	Lgmn/Cd36/Adrb2/Ngfr/Tlr4	5
GO:0007173	GO:0007173	epidermal growth factor receptor signaling pathway	8/517	104/28891	0.00057161126668921	0.0062025318697959	0.00422922910880377	Bcar3/Plaur/Spry2/Hip1/Ceacam1/Ralb/Prickle1/Erbb3	8
GO:0110053	GO:0110053	regulation of actin filament organization	14/517	280/28891	0.000574812712460664	0.00621455675227064	0.00423742833841834	Sdc4/Rgcc/Eps8/Tacstd2/Cttn/Tpm1/Cdc42ep3/Smad3/Clasp2/Tlr2/Shank1/Tgfbr1/Rac1/Ptger4	14
GO:0030336	GO:0030336	negative regulation of cell migration	15/517	313/28891	0.000575947248769549	0.00621455675227064	0.00423742833841834	Cd74/Dpp4/Cd63/Rgcc/Dusp10/Tacstd2/Zeb2/Tpm1/Dag1/Ngfr/Tbxa2r/Clasp2/Jup/Rac1/Ptger4	15
GO:0032984	GO:0032984	protein-containing complex disassembly	13/517	248/28891	0.00057684964093961	0.00621455675227064	0.00423742833841834	Bmyc/Irak3/Ddit4/Eps8/Eef2k/Mical1/Tpm1/Adrb2/Htt/Clasp2/Apc/Bnip3/Ogfod1	13
GO:2000514	GO:2000514	regulation of CD4-positive, alpha-beta T cell activation	7/517	80/28891	0.000581123103457921	0.00624568973573585	0.0042586565275964	Ccr7/Anxa1/Runx3/Tgfbr2/Sh3rf1/Runx1/Smad7	7
GO:0050922	GO:0050922	negative regulation of chemotaxis	6/517	58/28891	0.000587212424644675	0.00628122484560679	0.00428288632991028	Dpp4/Sema4b/Sema4a/Sema4d/Ryk/Plxna3	6
GO:0051496	GO:0051496	positive regulation of stress fiber assembly	6/517	58/28891	0.000587212424644675	0.00628122484560679	0.00428288632991028	Sdc4/Rgcc/Tpm1/Smad3/Tgfbr1/Rac1	6
GO:0048732	GO:0048732	gland development	20/517	489/28891	0.000589957338930731	0.00629566767832937	0.00429273425166967	Plaur/Anxa1/Edaradd/Jun/Ripk3/Serpine2/Nfatc3/Rarg/Ceacam1/Dag1/Id2/Smad3/Tgfbr2/Oas2/Runx1/Eif2ak3/Plxna1/Tgfbr1/Apc/Sec63	20
GO:0021537	GO:0021537	telencephalon development	14/517	281/28891	0.000595289125724353	0.00633758281490503	0.00432131430888284	Tubb2a/Zeb2/Cxcr4/Kdm6b/Zbtb18/Tubb2b/Htt/Id2/Rtn4rl1/Nfix/Ncor2/Ryk/Rac1/Plxna3	14
GO:0033077	GO:0033077	T cell differentiation in thymus	8/517	105/28891	0.000609243941085382	0.00645514982894784	0.00440147799823788	Cd74/Ccr7/Ripk3/Ifnar2/Adam8/Tnfsf9/Zfp36l2/Apc	8
GO:0150115	GO:0150115	cell-substrate junction organization	8/517	105/28891	0.000609243941085382	0.00645514982894784	0.00440147799823788	Sdc4/Cttn/Ptpra/Smad3/Clasp2/Actn1/Prickle1/Rac1	8
GO:0006643	GO:0006643	membrane lipid metabolic process	11/517	188/28891	0.000610622281116688	0.00645514982894784	0.00440147799823788	B4galnt1/B4galt5/Sgpl1/Samd8/B4galt3/St3gal4/Hexb/Asah1/Mgst2/Acer3/Degs2	11
GO:0051701	GO:0051701	biological process involved in interaction with host	10/517	159/28891	0.000612452427514721	0.00645936976121835	0.0044043553813405	Cd74/Ciita/Lgals1/Gbp7/Ctsb/Cd209a/Trim25/Axl/Nbn/Scarb1	10
GO:0072659	GO:0072659	protein localization to plasma membrane	15/517	315/28891	0.000614889174564589	0.00646995275987076	0.00441157145485672	Anxa2/Stac2/Lgals3/Ehd3/Tspan14/Fcer1g/Myo5a/Itgb1/Pid1/Rab3d/Golga4/Clasp2/Jup/Tmbim1/Rac1	15
GO:0002460	GO:0002460	adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains	20/517	491/28891	0.000620560909265423	0.00648972813210617	0.00442505539684221	H2-Ab1/Cd74/Dpp4/Csf2rb/Ccr7/Ctsc/Fosl2/Anxa1/Aicda/Sema4a/Ripk3/Il6ra/Clcf1/Gadd45g/Fcer1g/Cd40/Nbn/Smad7/C1qa/Il9r	20
GO:0030853	GO:0030853	negative regulation of granulocyte differentiation	3/517	10/28891	0.000622519335667251	0.00648972813210617	0.00442505539684221	Ceacam1/Runx1/Prdm16	3
GO:0070391	GO:0070391	response to lipoteichoic acid	3/517	10/28891	0.000622519335667251	0.00648972813210617	0.00442505539684221	Cd36/Tlr2/Tlr4	3
GO:0071223	GO:0071223	cellular response to lipoteichoic acid	3/517	10/28891	0.000622519335667251	0.00648972813210617	0.00442505539684221	Cd36/Tlr2/Tlr4	3
GO:0043154	GO:0043154	negative regulation of cysteine-type endopeptidase activity involved in apoptotic process	7/517	81/28891	0.00062644300168872	0.0065081201578258	0.00443759609670094	Herpud1/Plaur/Adora2a/Sfn/Mical1/Sh3rf1/Il9r	7
GO:0014002	GO:0014002	astrocyte development	5/517	39/28891	0.000627167095404126	0.0065081201578258	0.00443759609670094	Grn/Adora2a/Zeb2/C1qa/Tlr4	5
GO:0032869	GO:0032869	cellular response to insulin stimulus	12/517	219/28891	0.000629729070398475	0.0065197179444466	0.00444550410875215	Bcar3/Marcks/Eif4ebp1/Nucb2/Ptpre/Ceacam1/Myo5a/Ptpra/Pid1/Tbc1d4/Apc/Slc2a8	12
GO:0008037	GO:0008037	cell recognition	10/517	160/28891	0.000643060684644909	0.00663640507242909	0.00452506784315059	Cfp/Emb/Ly6k/Pear1/Lgals3/Ccr7/B4galt1/Cd36/Izumo1r/Scarb1	10
GO:0006023	GO:0006023	aminoglycan biosynthetic process	6/517	59/28891	0.000643940057980492	0.00663640507242909	0.00452506784315059	B4galt5/Ccnd3/B3gnt8/Hs3st3b1/Hs3st1/Ptger4	6
GO:0002237	GO:0002237	response to molecule of bacterial origin	18/517	421/28891	0.000657806710252256	0.00676387127580566	0.00461198134702697	Adm/Pde2a/Irak3/Dusp10/Ccr7/Ifnar1/Fosl2/Pdcd1lg2/Aicda/Cd36/Mgst1/Tbxa2r/Axl/Pf4/Tlr2/Scarb1/Tlr4/Ptger4	18
GO:0031345	GO:0031345	negative regulation of cell projection organization	12/517	221/28891	0.000682175363694503	0.00699849907208406	0.00477196354890604	Lgals1/Sema4b/Sema4a/Spry2/Tacstd2/Crmp1/Itgb1/Ngfr/Rtn4rl1/Sema4d/Ryk/Plxna3	12
GO:0030225	GO:0030225	macrophage differentiation	6/517	60/28891	0.00070482175252161	0.00721443399293095	0.00491919991496166	Nrros/Fosl2/Id2/Nfix/Tlr2/Tlr4	6
GO:0035265	GO:0035265	organ growth	12/517	222/28891	0.000709740377007224	0.00724834403124572	0.00494232165365354	Fosl2/Spry2/Parp2/Acacb/Rarg/Ecm1/Pim1/Trip10/Tgfbr2/Tgfbr1/Apc/Tenm4	12
GO:0009100	GO:0009100	glycoprotein metabolic process	16/517	354/28891	0.000719179008672333	0.00732815811545578	0.0049967433084422	Ccr7/B4galt5/B4galt1/B3gnt8/Man2a2/Hpse/St3gal4/Derl3/Magt1/Hexb/Xxylt1/Hs3st3b1/Man1c1/Hs3st1/Dpy19l1/Fbxo6	16
GO:0010038	GO:0010038	response to metal ion	15/517	320/28891	0.000722184671419685	0.00734221082610013	0.00500632522340246	Apobec1/Lgmn/Ass1/Junb/Ggh/Trf/Jun/P2rx4/Nfatc3/Slc11a2/Htt/Id2/Gphn/Bnip3/Impa2	15
GO:0007612	GO:0007612	learning	11/517	192/28891	0.00072698584043334	0.00735787911147107	0.00501700872652133	Lgmn/Atxn1/Jun/Prkar2b/Adrb2/Itgb1/Htt/Nfix/Ptgs1/Tlr2/Shank1	11
GO:0048813	GO:0048813	dendrite morphogenesis	11/517	192/28891	0.00072698584043334	0.00735787911147107	0.00501700872652133	Xlr3b/Marcks/Eef2k/Trak1/Slc11a2/Itgb1/Dock10/Sema4d/Arhgap33/Shank1/Rac1	11
GO:0097061	GO:0097061	dendritic spine organization	8/517	108/28891	0.00073429639001534	0.00739869175118135	0.00504483704042494	Lgmn/Xlr3b/Marcks/Cttn/Eef2k/Dock10/Arhgap33/Shank1	8
GO:2000060	GO:2000060	positive regulation of ubiquitin-dependent protein catabolic process	8/517	108/28891	0.00073429639001534	0.00739869175118135	0.00504483704042494	Herpud1/Cbfa2t3/Hspa1a/Trib2/Plk2/Sh3rf1/Rnf19a/Prickle1	8
GO:0046394	GO:0046394	carboxylic acid biosynthetic process	15/517	321/28891	0.000745450997400652	0.00749435590705244	0.00511006615027431	Cd74/Ass1/Anxa1/Kmo/Acacb/Ceacam1/Oxsm/Myo5a/Hpgds/Htt/Cyp27a1/Prkab2/Ptgs1/Gsto1/Mgst2	15
GO:0071621	GO:0071621	granulocyte chemotaxis	9/517	135/28891	0.000749340624457471	0.00751671906400228	0.00512531458693251	Cd74/Dpp4/Lgals3/Ccr7/Anxa1/Cklf/Fcer1g/Pf4/Rac1	9
GO:0050678	GO:0050678	regulation of epithelial cell proliferation	18/517	426/28891	0.000753279321781637	0.00753947418741089	0.00514083028799045	Rgcc/Bmyc/Dusp10/Grn/Sfn/B4galt1/Pik3cd/Jun/Tacstd2/Ceacam1/Runx3/Hspg2/Ecm1/Ngfr/Smad3/Cdkn2b/Tgfbr1/Apc	18
GO:0018108	GO:0018108	peptidyl-tyrosine phosphorylation	15/517	322/28891	0.000769350875895607	0.00765650943005106	0.00522063138620649	Cd74/Ifnar1/Il6ra/Clcf1/Cd36/Osm/Cd40/Itgb1/Wee1/Sema4d/Gprc5b/Erbb3/Tlr4/Il9r/Ptger4	15
GO:0030198	GO:0030198	extracellular matrix organization	15/517	322/28891	0.000769350875895607	0.00765650943005106	0.00522063138620649	Anxa2/Dpp4/Rgcc/Adamtsl4/Lgals3/B4galt1/Exoc8/Dag1/Hspg2/Itgb1/Smad3/Clasp2/Qsox1/Tgfbr1/Prickle1	15
GO:0099171	GO:0099171	presynaptic modulation of chemical synaptic transmission	6/517	61/28891	0.000770060983881963	0.00765650943005106	0.00522063138620649	Adora2a/Hip1/Adrb2/Apba1/Ngfr/Prkcg	6
GO:0001837	GO:0001837	epithelial to mesenchymal transition	10/517	164/28891	0.000778406856481251	0.007722480330014	0.00526561399271528	Rgcc/Spry2/Dag1/Adam8/Trip10/Smad3/Tgfbr2/Clasp2/Smad7/Tgfbr1	10
GO:0071901	GO:0071901	negative regulation of protein serine/threonine kinase activity	8/517	109/28891	0.000780289370055269	0.00772418029918747	0.00526677312567315	Dnaja1/Irak3/Dusp10/Spry2/Chordc1/Prkar2b/Pkib/Apc	8
GO:0045229	GO:0045229	external encapsulating structure organization	15/517	323/28891	0.00079389806700789	0.00784169775595978	0.00534690302414159	Anxa2/Dpp4/Rgcc/Adamtsl4/Lgals3/B4galt1/Exoc8/Dag1/Hspg2/Itgb1/Smad3/Clasp2/Qsox1/Tgfbr1/Prickle1	15
GO:0033673	GO:0033673	negative regulation of kinase activity	12/517	225/28891	0.000798089739606366	0.00786588883096754	0.00536339783638017	Pik3ip1/Dnaja1/Irak3/Dusp10/Adora2a/Spry2/Chordc1/Gadd45g/Ceacam1/Prkar2b/Pkib/Apc	12
GO:1902903	GO:1902903	regulation of supramolecular fiber organization	17/517	393/28891	0.000808988643119141	0.00793576126476589	0.00541104072433726	Sdc4/Rgcc/Eps8/Tacstd2/Cttn/Clip1/Tpm1/Hspg2/Cdc42ep3/Smad3/Clasp2/Tlr2/Shank1/Tgfbr1/Apc/Rac1/Ptger4	17
GO:0043555	GO:0043555	regulation of translation in response to stress	4/517	24/28891	0.000810453243920486	0.00793576126476589	0.00541104072433726	Hbb-b1/Fech/Ppp1r15a/Eif2ak3	4
GO:0090330	GO:0090330	regulation of platelet aggregation	4/517	24/28891	0.000810453243920486	0.00793576126476589	0.00541104072433726	Il6ra/Serpine2/Ceacam1/Mfsd2b	4
GO:0016053	GO:0016053	organic acid biosynthetic process	15/517	324/28891	0.000819106539501569	0.00796863560196139	0.00543345626475179	Cd74/Ass1/Anxa1/Kmo/Acacb/Ceacam1/Oxsm/Myo5a/Hpgds/Htt/Cyp27a1/Prkab2/Ptgs1/Gsto1/Mgst2	15
GO:0018212	GO:0018212	peptidyl-tyrosine modification	15/517	324/28891	0.000819106539501569	0.00796863560196139	0.00543345626475179	Cd74/Ifnar1/Il6ra/Clcf1/Cd36/Osm/Cd40/Itgb1/Wee1/Sema4d/Gprc5b/Erbb3/Tlr4/Il9r/Ptger4	15
GO:0043062	GO:0043062	extracellular structure organization	15/517	324/28891	0.000819106539501569	0.00796863560196139	0.00543345626475179	Anxa2/Dpp4/Rgcc/Adamtsl4/Lgals3/B4galt1/Exoc8/Dag1/Hspg2/Itgb1/Smad3/Clasp2/Qsox1/Tgfbr1/Prickle1	15
GO:0051495	GO:0051495	positive regulation of cytoskeleton organization	11/517	195/28891	0.000825867661689457	0.00799488768409438	0.00545135638558216	Sdc4/Rgcc/Cttn/Clip1/Tpm1/Cdc42ep3/Smad3/Tgfbr1/Apc/Rac1/Plxna3	11
GO:0010595	GO:0010595	positive regulation of endothelial cell migration	8/517	110/28891	0.000828569541141535	0.00799488768409438	0.00545135638558216	Lgmn/Grn/Anxa1/Pik3cd/P2rx4/Plk2/Cd40/Rac1	8
GO:0030593	GO:0030593	neutrophil chemotaxis	8/517	110/28891	0.000828569541141535	0.00799488768409438	0.00545135638558216	Cd74/Dpp4/Lgals3/Ccr7/Cklf/Fcer1g/Pf4/Rac1	8
GO:0007249	GO:0007249	canonical NF-kappaB signal transduction	13/517	258/28891	0.000831951412946658	0.00799488768409438	0.00545135638558216	Cd74/Gbp7/Edaradd/S100a4/Ripk3/Tifa/Cd36/Rassf2/Trim25/Cd40/Tlr2/Gprc5b/Tlr4	13
GO:0008286	GO:0008286	insulin receptor signaling pathway	9/517	137/28891	0.000832431814693035	0.00799488768409438	0.00545135638558216	Bcar3/Marcks/Eif4ebp1/Nucb2/Ptpre/Ptpra/Pid1/Apc/Slc2a8	9
GO:0030282	GO:0030282	bone mineralization	9/517	137/28891	0.000832431814693035	0.00799488768409438	0.00545135638558216	Klf10/Fosl2/Alpl/Adrb2/Ecm1/Smad3/Nfix/Eif2ak3/Prickle1	9
GO:0032481	GO:0032481	positive regulation of type I interferon production	7/517	85/28891	0.00083650948531334	0.00800000808623817	0.00545484775882294	Ifnar1/Mavs/Oas3/Oas2/Tlr2/Oas1a/Tlr4	7
GO:2000379	GO:2000379	positive regulation of reactive oxygen species metabolic process	7/517	85/28891	0.00083650948531334	0.00800000808623817	0.00545484775882294	Tyrobp/Ripk3/Cd36/Nqo2/Pid1/Tgfbr2/Tlr4	7
GO:1903053	GO:1903053	regulation of extracellular matrix organization	6/517	62/28891	0.000839865563292376	0.00801512294440124	0.00546515390467766	Dpp4/Rgcc/Dag1/Smad3/Clasp2/Tgfbr1	6
GO:0008354	GO:0008354	germ cell migration	3/517	11/28891	0.000844612119362163	0.00802648233010696	0.00547289936180602	Cxcr4/Itgb1/Tgfbr1	3
GO:0051643	GO:0051643	endoplasmic reticulum localization	3/517	11/28891	0.000844612119362163	0.00802648233010696	0.00547289936180602	Zbed3/Myzap/Myo5a	3
GO:0060562	GO:0060562	epithelial tube morphogenesis	17/517	395/28891	0.000855270820701567	0.00811069849715729	0.00553032260002517	Adm/Sdc4/Fzd6/Pik3cd/Spry2/Tacstd2/Zeb2/Cxcr4/Cecr2/Nfatc3/Rarg/Dag1/Plxnb2/Hs3st3b1/Smad3/Tgfbr2/Prickle1	17
GO:0072330	GO:0072330	monocarboxylic acid biosynthetic process	12/517	227/28891	0.000861948689593586	0.00815688969565083	0.00556181831263741	Cd74/Anxa1/Kmo/Acacb/Ceacam1/Oxsm/Myo5a/Hpgds/Htt/Cyp27a1/Prkab2/Ptgs1	12
GO:0002699	GO:0002699	positive regulation of immune effector process	15/517	326/28891	0.000871564254147297	0.00823062979753326	0.00561209839050143	Cfp/Cd74/Dpp4/H2-DMb2/Tyrobp/Ccr7/Anxa1/Clcf1/Cd36/Mavs/Fcer1g/Cd40/Tlr2/Gprc5b/Tlr4	15
GO:0043434	GO:0043434	response to peptide hormone	17/517	396/28891	0.000879247084680146	0.00828584830949098	0.00564974942446928	Bcar3/Ggh/Anxa1/Ccnd3/Marcks/Eif4ebp1/Nucb2/Zbed3/Ptpre/Ceacam1/Myo5a/Ptpra/Pid1/Tbc1d4/Apc/Rac1/Slc2a8	17
GO:0051348	GO:0051348	negative regulation of transferase activity	13/517	260/28891	0.000892942695406285	0.00838158647580016	0.00571502899872669	Pik3ip1/Dnaja1/Irak3/Dusp10/Adora2a/Spry2/Chordc1/Gadd45g/Ceacam1/Prkar2b/Pkib/Smad7/Apc	13
GO:0031644	GO:0031644	regulation of nervous system process	10/517	167/28891	0.000894607838946386	0.00838158647580016	0.00571502899872669	Ctsc/Trf/Gpr171/Adrb2/Dag1/Plk2/Ngfr/Eif2ak3/Shank1/Tenm4	10
GO:0010810	GO:0010810	regulation of cell-substrate adhesion	12/517	228/28891	0.000895442429532623	0.00838158647580016	0.00571502899872669	Sdc4/Lgals1/Tacstd2/Rsu1/Cd36/Dag1/Itgb1/Ptpra/Smad3/Clasp2/Jup/Rac1	12
GO:0032722	GO:0032722	positive regulation of chemokine production	7/517	86/28891	0.000896833466506752	0.00838158647580016	0.00571502899872669	Cd74/Il6ra/Mavs/Oas3/Tlr2/Oas1a/Tlr4	7
