ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0002381	GO:0002381	immunoglobulin production involved in immunoglobulin-mediated immune response	4/481	74/28891	0.0350612343146633	0.15194431755102	0.117440566574213	Tnfsf4/Hmces/Icosl/Bcl6	4
GO:0042093	GO:0042093	T-helper cell differentiation	4/481	74/28891	0.0350612343146633	0.15194431755102	0.117440566574213	Tnfsf4/Irf1/Gata3/Bcl6	4
GO:0045428	GO:0045428	regulation of nitric oxide biosynthetic process	4/481	74/28891	0.0350612343146633	0.15194431755102	0.117440566574213	Gimap3/Il10/Ddah2/App	4
GO:2000144	GO:2000144	positive regulation of DNA-templated transcription initiation	4/481	74/28891	0.0350612343146633	0.15194431755102	0.117440566574213	Nfkb1/Ikzf1/Med13/Med9	4
GO:0031268	GO:0031268	pseudopodium organization	2/481	18/28891	0.0354925944317386	0.152211470078612	0.117647053692046	Klhl41/Rab25	2
GO:0033623	GO:0033623	regulation of integrin activation	2/481	18/28891	0.0354925944317386	0.152211470078612	0.117647053692046	Cd24a/Plek	2
GO:0033631	GO:0033631	cell-cell adhesion mediated by integrin	2/481	18/28891	0.0354925944317386	0.152211470078612	0.117647053692046	Cd24a/Ada	2
GO:0046322	GO:0046322	negative regulation of fatty acid oxidation	2/481	18/28891	0.0354925944317386	0.152211470078612	0.117647053692046	Dgat2/Acadvl	2
GO:0070314	GO:0070314	G1 to G0 transition	2/481	18/28891	0.0354925944317386	0.152211470078612	0.117647053692046	Strada/Ezh2	2
GO:0070571	GO:0070571	negative regulation of neuron projection regeneration	2/481	18/28891	0.0354925944317386	0.152211470078612	0.117647053692046	Neo1/Ptprs	2
GO:0098814	GO:0098814	spontaneous synaptic transmission	2/481	18/28891	0.0354925944317386	0.152211470078612	0.117647053692046	Doc2g/App	2
GO:1901077	GO:1901077	regulation of relaxation of muscle	2/481	18/28891	0.0354925944317386	0.152211470078612	0.117647053692046	Pde4b/Ttn	2
GO:1903580	GO:1903580	positive regulation of ATP metabolic process	2/481	18/28891	0.0354925944317386	0.152211470078612	0.117647053692046	Bcl2l1/Bend3	2
GO:1905809	GO:1905809	negative regulation of synapse organization	2/481	18/28891	0.0354925944317386	0.152211470078612	0.117647053692046	Apoe/Robo1	2
GO:0090263	GO:0090263	positive regulation of canonical Wnt signaling pathway	5/481	109/28891	0.0358346624055199	0.153518527703981	0.118657302647337	Wls/Frat1/Nfkb1/Aspm/Trpm4	5
GO:0070588	GO:0070588	calcium ion transmembrane transport	11/481	354/28891	0.0361158539351025	0.154562339553864	0.119464084085584	Lck/Hspa2/Gimap3/Ppp3cc/Pde4b/Cabp4/Cacna1s/Asph/Trpm4/Ryr1/Pik3cg	11
GO:0071706	GO:0071706	tumor necrosis factor superfamily cytokine production	8/481	226/28891	0.0362954871157172	0.155169803172801	0.119933603925029	Cybb/Cd24a/Syt11/Pik3r1/Tmem106a/Il10/Slamf1/App	8
GO:0002294	GO:0002294	CD4-positive, alpha-beta T cell differentiation involved in immune response	4/481	75/28891	0.0365674300028991	0.155524906324313	0.120208069702875	Tnfsf4/Irf1/Gata3/Bcl6	4
GO:0007260	GO:0007260	tyrosine phosphorylation of STAT protein	4/481	75/28891	0.0365674300028991	0.155524906324313	0.120208069702875	Lck/Irf1/Fer/Il6st	4
GO:0007585	GO:0007585	respiratory gaseous exchange by respiratory system	4/481	75/28891	0.0365674300028991	0.155524906324313	0.120208069702875	Stard7/Fut8/Hps1/Pbx3	4
GO:0061614	GO:0061614	miRNA transcription	4/481	75/28891	0.0365674300028991	0.155524906324313	0.120208069702875	Il10/Nfkb1/Gata3/App	4
GO:1905818	GO:1905818	regulation of chromosome separation	4/481	75/28891	0.0365674300028991	0.155524906324313	0.120208069702875	Cenpe/Bub1b/Aurkb/Birc5	4
GO:0001782	GO:0001782	B cell homeostasis	3/481	44/28891	0.0367205699213643	0.155569527097008	0.120242557921392	Tnfrsf13b/Casp3/Ada	3
GO:0003351	GO:0003351	epithelial cilium movement involved in extracellular fluid movement	3/481	44/28891	0.0367205699213643	0.155569527097008	0.120242557921392	Cfap53/Stard7/Nme7	3
GO:0010543	GO:0010543	regulation of platelet activation	3/481	44/28891	0.0367205699213643	0.155569527097008	0.120242557921392	Apoe/F11r/Plek	3
GO:0062013	GO:0062013	positive regulation of small molecule metabolic process	7/481	186/28891	0.0367668569019646	0.155569527097008	0.120242557921392	Dgat2/Apoe/Bcl2l1/Sorbs1/Cpt1a/Bend3/App	7
GO:0071356	GO:0071356	cellular response to tumor necrosis factor	7/481	186/28891	0.0367668569019646	0.155569527097008	0.120242557921392	Krt8/Krt18/Laptm5/Stat1/Irf1/Inpp5k/Nfkb1	7
GO:0043409	GO:0043409	negative regulation of MAPK cascade	7/481	187/28891	0.0376741771149495	0.159244956039268	0.123083364766554	Apoe/Lax1/Inpp5k/Rapgef1/Dlg1/Dusp16/Igf1r	7
GO:0001960	GO:0001960	negative regulation of cytokine-mediated signaling pathway	4/481	76/28891	0.0381104124753433	0.160102620572437	0.12374626950909	Rabgef1/Il6st/Robo1/Isg15	4
GO:0002293	GO:0002293	alpha-beta T cell differentiation involved in immune response	4/481	76/28891	0.0381104124753433	0.160102620572437	0.12374626950909	Tnfsf4/Irf1/Gata3/Bcl6	4
GO:0055002	GO:0055002	striated muscle cell development	4/481	76/28891	0.0381104124753433	0.160102620572437	0.12374626950909	Krt8/Klhl41/Ttn/Prox1	4
GO:0060260	GO:0060260	regulation of transcription initiation by RNA polymerase II	4/481	76/28891	0.0381104124753433	0.160102620572437	0.12374626950909	Nfkb1/Ikzf1/Med13/Med9	4
GO:1901224	GO:1901224	positive regulation of non-canonical NF-kappaB signal transduction	4/481	76/28891	0.0381104124753433	0.160102620572437	0.12374626950909	Laptm5/Cd86/App/Rtkn2	4
GO:1901657	GO:1901657	glycosyl compound metabolic process	4/481	76/28891	0.0381104124753433	0.160102620572437	0.12374626950909	Nt5e/Xdh/Pgm2/Ada	4
GO:0050714	GO:0050714	positive regulation of protein secretion	7/481	188/28891	0.0385960946480615	0.160905392564714	0.124366746793943	Wls/Cask/Ttn/Apbb1/Bad/Trpm4/Rapgef4	7
GO:0060041	GO:0060041	retina development in camera-type eye	7/481	188/28891	0.0385960946480615	0.160905392564714	0.124366746793943	Cabp4/Ikzf1/Prdm1/Rom1/Hps1/Arl6/Prox1	7
GO:0046879	GO:0046879	hormone secretion	12/481	403/28891	0.0388194338299314	0.160905392564714	0.124366746793943	Ildr1/Cask/Bad/Hmgn3/Kcnb1/Per2/Itsn1/Cpt1a/Trpm4/Gata3/Birc5/Rapgef4	12
GO:0006509	GO:0006509	membrane protein ectodomain proteolysis	3/481	45/28891	0.038872410992521	0.160905392564714	0.124366746793943	Apoe/Il10/App	3
GO:0006904	GO:0006904	vesicle docking involved in exocytosis	3/481	45/28891	0.038872410992521	0.160905392564714	0.124366746793943	Plek/Exoc6/Kcnb1	3
GO:0032768	GO:0032768	regulation of monooxygenase activity	3/481	45/28891	0.038872410992521	0.160905392564714	0.124366746793943	Apoe/Cnr2/Nfkb1	3
GO:0045747	GO:0045747	positive regulation of Notch signaling pathway	3/481	45/28891	0.038872410992521	0.160905392564714	0.124366746793943	Il6st/Robo1/Epn2	3
GO:0046320	GO:0046320	regulation of fatty acid oxidation	3/481	45/28891	0.038872410992521	0.160905392564714	0.124366746793943	Dgat2/Acadvl/Cpt1a	3
GO:0046365	GO:0046365	monosaccharide catabolic process	3/481	45/28891	0.038872410992521	0.160905392564714	0.124366746793943	Bad/Tkfc/Galk1	3
GO:0090277	GO:0090277	positive regulation of peptide hormone secretion	6/481	149/28891	0.0389410866205895	0.160905392564714	0.124366746793943	Ildr1/Cask/Bad/Itsn1/Trpm4/Rapgef4	6
GO:0006525	GO:0006525	arginine metabolic process	2/481	19/28891	0.0392394982110695	0.160905392564714	0.124366746793943	Fah/Ddah2	2
GO:0042492	GO:0042492	gamma-delta T cell differentiation	2/481	19/28891	0.0392394982110695	0.160905392564714	0.124366746793943	Lck/Gimap3	2
GO:0045019	GO:0045019	negative regulation of nitric oxide biosynthetic process	2/481	19/28891	0.0392394982110695	0.160905392564714	0.124366746793943	Gimap3/Il10	2
GO:0047484	GO:0047484	regulation of response to osmotic stress	2/481	19/28891	0.0392394982110695	0.160905392564714	0.124366746793943	Bad/Ryr1	2
GO:0055003	GO:0055003	cardiac myofibril assembly	2/481	19/28891	0.0392394982110695	0.160905392564714	0.124366746793943	Ttn/Prox1	2
GO:0060396	GO:0060396	growth hormone receptor signaling pathway	2/481	19/28891	0.0392394982110695	0.160905392564714	0.124366746793943	Pik3r1/Leprotl1	2
GO:0070102	GO:0070102	interleukin-6-mediated signaling pathway	2/481	19/28891	0.0392394982110695	0.160905392564714	0.124366746793943	Fer/Il6st	2
GO:0071378	GO:0071378	cellular response to growth hormone stimulus	2/481	19/28891	0.0392394982110695	0.160905392564714	0.124366746793943	Pik3r1/Leprotl1	2
GO:0072010	GO:0072010	glomerular epithelium development	2/481	19/28891	0.0392394982110695	0.160905392564714	0.124366746793943	Cd24a/Myo1e	2
GO:0106070	GO:0106070	regulation of adenylate cyclase-activating G protein-coupled receptor signaling pathway	2/481	19/28891	0.0392394982110695	0.160905392564714	0.124366746793943	Pde4b/Grk5	2
GO:1901550	GO:1901550	regulation of endothelial cell development	2/481	19/28891	0.0392394982110695	0.160905392564714	0.124366746793943	Vcl/F11r	2
GO:1902430	GO:1902430	negative regulation of amyloid-beta formation	2/481	19/28891	0.0392394982110695	0.160905392564714	0.124366746793943	Apoe/Rtn3	2
GO:1903140	GO:1903140	regulation of establishment of endothelial barrier	2/481	19/28891	0.0392394982110695	0.160905392564714	0.124366746793943	Vcl/F11r	2
GO:1904406	GO:1904406	negative regulation of nitric oxide metabolic process	2/481	19/28891	0.0392394982110695	0.160905392564714	0.124366746793943	Gimap3/Il10	2
GO:0061326	GO:0061326	renal tubule development	5/481	112/28891	0.0395520032466181	0.161989190039021	0.125204433859085	Stat1/Cd24a/Dlg1/Gata3/Hoxb7	5
GO:0001649	GO:0001649	osteoblast differentiation	8/481	230/28891	0.0395824933639191	0.161989190039021	0.125204433859085	Ifi204/Id3/Il6st/Twsg1/Crim1/Nbr1/Cdk6/Trpm4	8
GO:0002287	GO:0002287	alpha-beta T cell activation involved in immune response	4/481	77/28891	0.0396902131571198	0.162107745603038	0.125296067641994	Tnfsf4/Irf1/Gata3/Bcl6	4
GO:0017156	GO:0017156	calcium-ion regulated exocytosis	4/481	77/28891	0.0396902131571198	0.162107745603038	0.125296067641994	Syt11/Kcnb1/Doc2g/Rapgef4	4
GO:0006639	GO:0006639	acylglycerol metabolic process	6/481	150/28891	0.0400192119183739	0.163289490057428	0.126209459735271	Dgat2/Apoe/Lpin2/Il6st/Cpt1a/Pik3cg	6
GO:0042116	GO:0042116	macrophage activation	5/481	113/28891	0.04084128742932	0.16631412497182	0.128547255868431	Cd200/Syt11/Tmem106a/Il10/App	5
GO:0043255	GO:0043255	regulation of carbohydrate biosynthetic process	5/481	113/28891	0.04084128742932	0.16631412497182	0.128547255868431	Dgat2/Plek/Inpp5k/Nfkb1/Sorbs1	5
GO:0032656	GO:0032656	regulation of interleukin-13 production	3/481	46/28891	0.0410870215691322	0.166984469694094	0.12906537767287	Tnfsf4/Gata3/Il17rb	3
GO:0090181	GO:0090181	regulation of cholesterol metabolic process	3/481	46/28891	0.0410870215691322	0.166984469694094	0.12906537767287	Dgat2/Apoe/Acadvl	3
GO:0033157	GO:0033157	regulation of intracellular protein transport	8/481	232/28891	0.0412981570522583	0.167547082169795	0.129500231236156	Pik3r1/Inpp5k/Frat1/Bag3/Ptpn14/Kcnb1/Asph/Bard1	8
GO:1901606	GO:1901606	alpha-amino acid catabolic process	4/481	78/28891	0.0413068468307851	0.167547082169795	0.129500231236156	Fah/Asrgl1/Scly/Afmid	4
GO:0046889	GO:0046889	positive regulation of lipid biosynthetic process	5/481	114/28891	0.0421557769208746	0.170822178723662	0.132031613791757	Dgat2/Apoe/Sorbs1/Pcx/Igf1r	5
GO:0006638	GO:0006638	neutral lipid metabolic process	6/481	152/28891	0.0422317656722359	0.170961828193309	0.132139551443533	Dgat2/Apoe/Lpin2/Il6st/Cpt1a/Pik3cg	6
GO:0090068	GO:0090068	positive regulation of cell cycle process	9/481	276/28891	0.0426080181566855	0.171089837355507	0.132238492086905	Hspa2/Cdc25b/Cit/Cenpe/Ezh2/Aurkb/Birc5/Igf1r/App	9
GO:0009259	GO:0009259	ribonucleotide metabolic process	11/481	364/28891	0.0426871699878327	0.171089837355507	0.132238492086905	Dgat2/Gimap7/Nt5e/Acly/Xdh/Ndufv1/Nme7/Bad/Bcl2l1/Ada/Bend3	11
GO:0002643	GO:0002643	regulation of tolerance induction	2/481	20/28891	0.0431289469294054	0.171089837355507	0.132238492086905	Cd86/Il2ra	2
GO:0009159	GO:0009159	deoxyribonucleoside monophosphate catabolic process	2/481	20/28891	0.0431289469294054	0.171089837355507	0.132238492086905	Xdh/Ada	2
GO:0010958	GO:0010958	regulation of amino acid import across plasma membrane	2/481	20/28891	0.0431289469294054	0.171089837355507	0.132238492086905	Per2/Slc43a1	2
GO:0032252	GO:0032252	secretory granule localization	2/481	20/28891	0.0431289469294054	0.171089837355507	0.132238492086905	Kif1b/Pik3cg	2
GO:0033151	GO:0033151	V(D)J recombination	2/481	20/28891	0.0431289469294054	0.171089837355507	0.132238492086905	Prkdc/Ezh2	2
GO:0033599	GO:0033599	regulation of mammary gland epithelial cell proliferation	2/481	20/28891	0.0431289469294054	0.171089837355507	0.132238492086905	Robo1/Gata3	2
GO:0035457	GO:0035457	cellular response to interferon-alpha	2/481	20/28891	0.0431289469294054	0.171089837355507	0.132238492086905	Ifi204/Ifit2	2
GO:0036480	GO:0036480	neuron intrinsic apoptotic signaling pathway in response to oxidative stress	2/481	20/28891	0.0431289469294054	0.171089837355507	0.132238492086905	Map3k5/Il10	2
GO:0097623	GO:0097623	potassium ion export across plasma membrane	2/481	20/28891	0.0431289469294054	0.171089837355507	0.132238492086905	Dlg1/Kcnb1	2
GO:1900117	GO:1900117	regulation of execution phase of apoptosis	2/481	20/28891	0.0431289469294054	0.171089837355507	0.132238492086905	Dlc1/Bcl2l1	2
GO:1902004	GO:1902004	positive regulation of amyloid-beta formation	2/481	20/28891	0.0431289469294054	0.171089837355507	0.132238492086905	Apoe/Casp3	2
GO:1903789	GO:1903789	regulation of amino acid transmembrane transport	2/481	20/28891	0.0431289469294054	0.171089837355507	0.132238492086905	Per2/Slc43a1	2
GO:2000369	GO:2000369	regulation of clathrin-dependent endocytosis	2/481	20/28891	0.0431289469294054	0.171089837355507	0.132238492086905	Unc119/Syt11	2
GO:0001937	GO:0001937	negative regulation of endothelial cell proliferation	3/481	47/28891	0.0433639290829834	0.171089837355507	0.132238492086905	Apoe/Stat1/Xdh	3
GO:0002686	GO:0002686	negative regulation of leukocyte migration	3/481	47/28891	0.0433639290829834	0.171089837355507	0.132238492086905	Cd200/Rabgef1/Ada	3
GO:0006858	GO:0006858	extracellular transport	3/481	47/28891	0.0433639290829834	0.171089837355507	0.132238492086905	Cfap53/Stard7/Nme7	3
GO:0008038	GO:0008038	neuron recognition	3/481	47/28891	0.0433639290829834	0.171089837355507	0.132238492086905	Robo1/Casp3/App	3
GO:0009409	GO:0009409	response to cold	3/481	47/28891	0.0433639290829834	0.171089837355507	0.132238492086905	Rbm3/Acadvl/Slc25a27	3
GO:0032616	GO:0032616	interleukin-13 production	3/481	47/28891	0.0433639290829834	0.171089837355507	0.132238492086905	Tnfsf4/Gata3/Il17rb	3
GO:0060338	GO:0060338	regulation of type I interferon-mediated signaling pathway	3/481	47/28891	0.0433639290829834	0.171089837355507	0.132238492086905	Irf7/Zbp1/Isg15	3
GO:1990573	GO:1990573	potassium ion import across plasma membrane	3/481	47/28891	0.0433639290829834	0.171089837355507	0.132238492086905	Kcnj5/Kcnj1/Dlg1	3
GO:2000772	GO:2000772	regulation of cellular senescence	3/481	47/28891	0.0433639290829834	0.171089837355507	0.132238492086905	Prkdc/Cdk6/Bcl6	3
GO:0001936	GO:0001936	regulation of endothelial cell proliferation	6/481	153/28891	0.0433663310229556	0.171089837355507	0.132238492086905	Apoe/Stat1/Xdh/Pold4/Il10/Prox1	6
GO:0002793	GO:0002793	positive regulation of peptide secretion	6/481	153/28891	0.0433663310229556	0.171089837355507	0.132238492086905	Ildr1/Cask/Bad/Itsn1/Trpm4/Rapgef4	6
GO:0048660	GO:0048660	regulation of smooth muscle cell proliferation	7/481	193/28891	0.0434269808201371	0.171089837355507	0.132238492086905	Apoe/Pik3r1/Map3k5/Il10/Calcrl/Prkdc/Igf1r	7
GO:0051650	GO:0051650	establishment of vesicle localization	7/481	193/28891	0.0434269808201371	0.171089837355507	0.132238492086905	Syt11/Myo1e/Kif1b/Exoc6/Kif13a/Ap3m2/Steap3	7
GO:0016079	GO:0016079	synaptic vesicle exocytosis	5/481	115/28891	0.0434955324230452	0.171196086984395	0.132320614385494	Syt11/Cask/Bcl2l1/Slc4a8/Syp	5
GO:0009914	GO:0009914	hormone transport	12/481	411/28891	0.0439242133125877	0.172665447130545	0.133456309953757	Ildr1/Cask/Bad/Hmgn3/Kcnb1/Per2/Itsn1/Cpt1a/Trpm4/Gata3/Birc5/Rapgef4	12
GO:0007160	GO:0007160	cell-matrix adhesion	8/481	235/28891	0.0439630926610012	0.172665447130545	0.133456309953757	Vcl/Dlc1/Cask/Pik3r1/Sorbs1/Bcam/Cdk6/Bcl6	8
GO:0052547	GO:0052547	regulation of peptidase activity	13/481	457/28891	0.0439946694291819	0.172665447130545	0.133456309953757	Laptm5/Stat1/Lck/Xdh/Serpinb1a/Rcn3/Dlc1/Map3k5/Robo1/Bad/Asph/Birc5/App	13
GO:0032814	GO:0032814	regulation of natural killer cell activation	4/481	80/28891	0.0446505906615487	0.174906262372594	0.135188277399831	Irf1/Pglyrp1/Prdm1/Hps1	4
GO:0060761	GO:0060761	negative regulation of response to cytokine stimulus	4/481	80/28891	0.0446505906615487	0.174906262372594	0.135188277399831	Rabgef1/Il6st/Robo1/Isg15	4
GO:1904062	GO:1904062	regulation of monoatomic cation transmembrane transport	11/481	367/28891	0.0448095006862631	0.175361895746526	0.135540444841478	Hspa2/Gimap3/Kcnj1/Ppp3cc/Pde4b/Cabp4/Dlg1/Kcns1/Asph/Pik3cg/App	11
GO:0045639	GO:0045639	positive regulation of myeloid cell differentiation	5/481	116/28891	0.0448606071355226	0.175395175286749	0.135566167212161	Car2/Stat1/Ikzf1/Prkdc/Isg15	5
GO:0045197	GO:0045197	establishment or maintenance of epithelial cell apical/basal polarity	3/481	48/28891	0.0457026227849521	0.178011067176583	0.137588038319883	Pard3b/Dlg1/Dlg4	3
GO:0047496	GO:0047496	vesicle transport along microtubule	3/481	48/28891	0.0457026227849521	0.178011067176583	0.137588038319883	Kif1b/Kif13a/Ap3m2	3
GO:0072583	GO:0072583	clathrin-dependent endocytosis	3/481	48/28891	0.0457026227849521	0.178011067176583	0.137588038319883	Unc119/Syt11/Itsn1	3
GO:0090317	GO:0090317	negative regulation of intracellular protein transport	3/481	48/28891	0.0457026227849521	0.178011067176583	0.137588038319883	Inpp5k/Bag3/Bard1	3
GO:0051453	GO:0051453	regulation of intracellular pH	4/481	81/28891	0.0463776495787495	0.180299134386886	0.139356527684071	Car2/Gm6377/Dmxl2/Slc4a8	4
GO:0071347	GO:0071347	cellular response to interleukin-1	4/481	81/28891	0.0463776495787495	0.180299134386886	0.139356527684071	Irf1/Zbp1/Nfkb1/Vrk2	4
GO:0010959	GO:0010959	regulation of metal ion transport	13/481	461/28891	0.046563016400011	0.180593362156852	0.139583941756303	Hspa2/Gimap3/Kcnj1/Cask/Inpp5k/Ppp3cc/Pde4b/Saraf/Cabp4/Dlg1/Kcns1/Asph/Pik3cg	13
GO:0001946	GO:0001946	lymphangiogenesis	2/481	21/28891	0.0471551771480729	0.180593362156852	0.139583941756303	Ptpn14/Prox1	2
GO:0006071	GO:0006071	glycerol metabolic process	2/481	21/28891	0.0471551771480729	0.180593362156852	0.139583941756303	Dgat2/Tkfc	2
GO:0006590	GO:0006590	thyroid hormone generation	2/481	21/28891	0.0471551771480729	0.180593362156852	0.139583941756303	Tg/Gata3	2
GO:0010522	GO:0010522	regulation of calcium ion transport into cytosol	2/481	21/28891	0.0471551771480729	0.180593362156852	0.139583941756303	Gimap3/Asph	2
GO:0034377	GO:0034377	plasma lipoprotein particle assembly	2/481	21/28891	0.0471551771480729	0.180593362156852	0.139583941756303	Apoe/Soat2	2
GO:0035234	GO:0035234	ectopic germ cell programmed cell death	2/481	21/28891	0.0471551771480729	0.180593362156852	0.139583941756303	Bcl2l1/Prkdc	2
GO:0035268	GO:0035268	protein mannosylation	2/481	21/28891	0.0471551771480729	0.180593362156852	0.139583941756303	Dpy19l3/Pomgnt1	2
GO:0035641	GO:0035641	locomotory exploration behavior	2/481	21/28891	0.0471551771480729	0.180593362156852	0.139583941756303	Apoe/Dlg4	2
GO:0035821	GO:0035821	modulation of process of another organism	2/481	21/28891	0.0471551771480729	0.180593362156852	0.139583941756303	Bad/Bcl2l1	2
GO:0035994	GO:0035994	response to muscle stretch	2/481	21/28891	0.0471551771480729	0.180593362156852	0.139583941756303	Ttn/Nfkb1	2
GO:0045624	GO:0045624	positive regulation of T-helper cell differentiation	2/481	21/28891	0.0471551771480729	0.180593362156852	0.139583941756303	Tnfsf4/Irf1	2
GO:0060340	GO:0060340	positive regulation of type I interferon-mediated signaling pathway	2/481	21/28891	0.0471551771480729	0.180593362156852	0.139583941756303	Irf7/Zbp1	2
GO:0060576	GO:0060576	intestinal epithelial cell development	2/481	21/28891	0.0471551771480729	0.180593362156852	0.139583941756303	Il6st/Prdm1	2
